"participant_id","occasion_id","group","b_demo_age_1","b_demo_gender_1","b_demo_education_1","b_demo_work_1_rec","b_demo_kids_1_rec","b_corona_risk_1","app_group","b_igts_belief","b_igts_prefer","f_install","f_install_reason_1","f_install_other_1","f_app_risk","f_app_risk_other","f_bluetooth","f_install_reason_2","f_install_other_2","f_install_reason_3","f_install_other_3","f_advertisement","f_app_relevant_information","f_first_nonNA","f_fst_chng_2or3_to_1","f_ever_installed","f_app_risk_once","f_install_other_1_coded","f_install_other_1_coded_new","f_install_other_3_coded","f_install_other_3_coded_new"
4179,52370,1,64,2,18,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,6,5.75,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4180,3561,1,31,2,17,"Voll erwerbstätig",0,2,1,5.6,4.5,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4186,54196,1,25,1,18,"in Ausbildung",0,2,2,5.8,4.5,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4188,117771,1,39,2,27,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,1,2,4.2,5,2,NA,NA,NA,NA,NA,NA,NA,"3, 4, 8","Ich schätze die aktuelle Gefahr ausgehend von dem Virus als so gering ein.",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","17","D"
4190,36946,2,58,1,20,"Voll erwerbstätig",1,2,1,4.8,6.25,1,"4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
4191,346,1,49,2,16,"in Ausbildung",0,2,2,3,2.5,2,NA,NA,NA,NA,NA,NA,NA,"1",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4192,44023,1,44,2,17,"Voll erwerbstätig",0,2,1,4.6,4,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4195,34161,1,58,2,19,"Sonstiges",0,2,1,4.8,5.75,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4201,17137,2,47,1,12,"Voll erwerbstätig",0,2,1,3.6,2.5,1,"2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4202,26122,1,21,2,13,"in Ausbildung",0,2,2,4.2,5.25,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4203,64593,1,35,2,19,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,4.4,3,1,"1",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4206,86052,2,28,2,19,"Voll erwerbstätig",0,2,1,4.2,3.75,1,"1",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4210,38656,2,83,1,25,"Sonstiges",1,2,1,5,4.5,1,"4",NA,2,NA,3,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
4211,68602,2,51,1,13,"Voll erwerbstätig",1,2,1,4.8,6,1,"1",NA,5,"nichts",1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
4212,69473,1,26,1,19,"in Ausbildung",0,2,1,3.6,3.25,1,"1, 4",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4213,26656,2,43,2,19,"Voll erwerbstätig",0,2,1,5.2,5.25,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4214,77563,2,44,2,18,"Voll erwerbstätig",0,2,1,4.4,4,1,"1, 2, 4",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4217,81325,1,36,2,19,"Voll erwerbstätig",1,2,1,5.6,4.5,1,"1, 2",NA,2,NA,2,"7","Keine Nutzung der App, wenn ich zu Hause bin",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4222,116722,2,29,2,17,"Voll erwerbstätig",0,2,2,4.2,4.25,2,NA,NA,NA,NA,NA,NA,NA,"1, 2",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4224,100442,1,37,1,18,"Voll erwerbstätig",0,2,1,4.8,3,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4230,115413,2,42,2,18,"Voll erwerbstätig",0,2,2,5.2,3,2,NA,NA,NA,NA,NA,NA,NA,"8","Öffnet dem Staat Türen zur totalen Überwachung und dient dazu die corona Hysterie am Laufen zu halten  ",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","3, 18","A, D"
4232,117945,1,18,2,13,"in Ausbildung",0,2,2,4.6,3.75,2,NA,NA,NA,NA,NA,NA,NA,"5",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4233,17497,2,53,1,18,"Voll erwerbstätig",1,2,1,4.8,3,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4234,61218,1,33,2,19,"Voll erwerbstätig",0,2,1,3,4.25,1,"1, 2, 4",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4238,52695,2,28,2,18,"in Ausbildung",0,2,2,4.4,5,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4240,109382,2,56,3,16,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,2,3.4,4.25,2,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4241,51571,1,23,2,16,"in Ausbildung",0,2,1,3.8,3.5,1,"3",NA,2,NA,2,"2, 6",NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4244,50004,2,51,2,18,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,2,5.4,5.5,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4246,32120,2,47,2,16,"Voll erwerbstätig",1,2,2,2.2,3,2,NA,NA,NA,NA,NA,NA,NA,"1, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4247,70098,1,48,2,20,"Voll erwerbstätig",0,2,2,4,5.75,2,NA,NA,NA,NA,NA,NA,NA,"5",NA,1,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4252,14992,2,54,2,12,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,1,1,4,3,1,"5",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4253,106479,1,19,2,13,"Sonstiges",0,2,2,2.2,3,2,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4254,97893,1,54,2,21,"Voll erwerbstätig",1,2,1,4.4,5.5,1,"1, 2, 4",NA,5,"Kann noch nicht ermittelt werden",2,"7","Gerade erst installiert",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4261,117248,1,19,2,13,"Sonstiges",0,2,2,4.4,5.75,2,NA,NA,NA,NA,NA,NA,NA,"5",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4263,50712,1,66,1,14,"Sonstiges",1,1,1,5.8,6.25,1,"1, 2, 5",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4264,48432,2,39,1,19,"Voll erwerbstätig",1,2,2,3.4,4.5,2,NA,NA,NA,NA,NA,NA,NA,"1, 4, 8","Keine Überwachung gewünscht",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","3","A"
4265,6320,2,31,2,NA,"Voll erwerbstätig",0,2,2,3.6,3.75,2,NA,NA,NA,NA,NA,NA,NA,"8","Zu wenig Speicherplatz ",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","1",""
4268,7676,1,30,2,20,"in Ausbildung",0,1,1,5,6,1,"1",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4270,61488,1,55,2,16,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,5.2,5.25,1,"1",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4271,69428,1,54,2,17,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,2,5.2,6.25,2,NA,NA,NA,NA,NA,NA,NA,"1, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4273,47296,1,52,2,18,"Voll erwerbstätig",1,2,1,5.2,5.25,1,"3, 4",NA,2,NA,2,"2, 7","Ich habe Bluetooth nur angeschaltet, wenn wir in der Nähe anderer Menschen waren. Allein im Auto oder auf dem Wanderweg hat es wenig Sinn.",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4277,17752,1,55,2,19,"Voll erwerbstätig",0,2,1,4,4.75,1,"2",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4280,106470,1,19,2,13,"in Ausbildung",0,2,2,4.4,4.75,2,NA,NA,NA,NA,NA,NA,NA,"5",NA,1,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4283,97314,2,49,2,16,"Voll erwerbstätig",0,2,2,3.6,1,2,NA,NA,NA,NA,NA,NA,NA,"1",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4284,44172,2,41,2,25,"Voll erwerbstätig",1,2,1,4.4,6,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4286,65946,2,42,1,15,"Voll erwerbstätig",0,2,1,4.2,3.5,1,"2",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4287,87330,1,30,2,12,"Voll erwerbstätig",0,2,1,2.6,2.25,1,"1",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4288,18787,1,23,2,18,"in Ausbildung",0,2,2,2.6,3,2,NA,NA,NA,NA,NA,NA,NA,"1, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4289,92600,1,28,2,19,"in Ausbildung",0,2,1,5.6,5,1,"2",NA,1,NA,2,"2",NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4292,36801,1,43,1,21,"Voll erwerbstätig",0,2,2,2.6,2.5,2,NA,NA,NA,NA,NA,NA,NA,"1, 3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4295,83875,2,61,2,28,"Sonstiges",1,2,1,5.8,6.5,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4299,69035,2,19,2,13,"in Ausbildung",0,2,1,5.4,5.25,1,"1, 2",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4300,25712,2,86,1,16,"Sonstiges",1,2,1,4,3.5,1,"1, 2, 5",NA,5,"noch gar keine (heute erst installier)",3,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4303,35588,2,18,2,13,"in Ausbildung",0,2,2,5.2,4,2,NA,NA,NA,NA,NA,NA,NA,"8","Bluetooth soll nich den ganzen Tag an sein",2,TRUE,FALSE,TRUE,FALSE,FALSE,"","","15","M"
4304,81023,1,28,2,17,"in Ausbildung",0,2,1,4.2,3.25,1,"3",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4305,69835,2,61,2,NA,"Voll erwerbstätig",1,1,1,3.8,5.75,1,"1, 2, 4",NA,5,"Nocch keine Daten möglich",1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4306,4312,1,22,2,16,"in Ausbildung",0,2,1,4.2,4.25,1,"2, 3, 4",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
4308,112284,2,43,2,24,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,4,4,1,"1, 3",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4310,28752,2,72,2,17,"Sonstiges",1,2,2,5,2.5,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4311,56246,1,27,2,20,"in Ausbildung",0,2,2,5,3.75,2,NA,NA,NA,NA,NA,NA,NA,"1",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4314,67792,2,36,1,20,"Voll erwerbstätig",0,2,1,2,4.5,1,"1, 3, 4",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
4315,76582,1,48,2,19,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,2,6,4.75,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4317,76811,2,71,2,14,"Sonstiges",1,2,2,5,5.25,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4320,59941,1,54,2,19,"Voll erwerbstätig",1,1,1,4.2,5.5,1,"3, 4",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4322,68790,1,35,2,20,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,2,2,2.8,5.5,2,NA,NA,NA,NA,NA,NA,NA,"1, 8","Ich will nicht mehrfach in Quarantäne ohne dass es notwendig gewesen wäre. ",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","9","K"
4327,72281,2,48,2,15,"Voll erwerbstätig",0,1,1,4.2,5.25,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4329,90329,1,69,2,18,"Sonstiges",1,2,1,3.4,3.5,1,"2, 4",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4330,34910,1,39,2,16,"Nicht erwerbstätig",1,1,1,6,5,1,"2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4335,3609,1,31,2,15,"in Ausbildung",1,2,1,3.8,4.5,1,"1, 2, 5",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4338,116535,1,27,1,21,"in Ausbildung",0,2,1,2.8,3.25,1,"1, 4, 6","Vertrauen in den CCC über die Einschätzung der App",2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,"4","A","",""
4339,104444,1,65,2,19,"Nicht erwerbstätig",1,1,2,4.2,5.25,2,NA,NA,NA,NA,NA,NA,NA,"8","Ich möchte noch mehr Information über die App einholen",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","14a","E"
4346,115211,1,41,2,12,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,2,4.6,4,2,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4347,68676,1,32,1,17,"Voll erwerbstätig",0,2,2,5,4.5,2,NA,NA,NA,NA,NA,NA,NA,"1, 8","Eingeschaltetes GPS, WLan und Bluetooth stellen generell eine Sicherheitsrisiko dar.",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","15, 16","M, M"
4348,42318,1,30,2,25,"in Ausbildung",0,2,1,4,3.5,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4349,1052,1,22,2,14,"in Ausbildung",0,2,2,4.4,4.25,2,NA,NA,NA,NA,NA,NA,NA,"1, 3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4350,38947,1,80,1,21,"Sonstiges",1,2,2,5.4,5.75,2,NA,NA,NA,NA,NA,NA,NA,"4, 8","APP Besitzer werden leichtsinnig",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","10","D"
4351,67093,2,51,2,19,"Voll erwerbstätig",0,2,2,4.4,4.75,2,NA,NA,NA,NA,NA,NA,NA,"1",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4353,67446,2,27,2,20,"in Ausbildung",0,2,1,5.4,5,1,"",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4357,114526,1,37,2,21,"Voll erwerbstätig",0,2,2,4,4.75,2,NA,NA,NA,NA,NA,NA,NA,"1, 2, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4364,7875,2,29,2,18,"in Ausbildung",0,1,2,3.4,3.5,2,NA,NA,NA,NA,NA,NA,NA,"1, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4365,15437,1,24,1,19,"in Ausbildung",0,2,2,4.8,5.75,2,NA,NA,NA,NA,NA,NA,NA,"8","Habe mich noch nicht mit der App auseinander gesetzt",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","14a","E"
4369,117228,1,25,1,19,"in Ausbildung",0,2,1,6.2,5.25,1,"1, 2, 3, 4",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
4370,96892,2,60,2,16,"Nicht erwerbstätig",0,2,2,3.2,3,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4374,18074,1,51,2,NA,"Voll erwerbstätig",0,2,1,4.8,5,1,"6","Aufforderung des Arbeitgebers",2,NA,1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,"9b","C","",""
4378,118148,1,44,2,14,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,4.4,3.75,1,"1, 4",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4379,60961,2,30,3,16,"Voll erwerbstätig",0,1,1,3.8,5.25,1,"1, 2, 4, 6","Interesse",2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,"5","E","",""
4383,72044,2,22,2,16,"in Ausbildung",0,2,1,5.2,4.5,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4390,24565,2,55,2,23,"Sonstiges",0,2,1,3.4,4.75,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4396,87870,2,33,2,18,"Nicht erwerbstätig",1,1,1,3.8,4.5,1,"1",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4399,48784,1,40,2,24,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,2,1,4.6,5,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4400,10407,2,22,2,15,"in Ausbildung",0,2,1,5.8,5,1,"1",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4403,19847,1,35,2,20,"Voll erwerbstätig",0,2,1,5,5.25,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4404,29297,1,37,1,16,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,1,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,"8","Altes Telefon",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","1",""
4405,9887,2,25,2,14,"in Ausbildung",0,2,1,5.4,4.75,1,"2, 3, 4",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4406,116300,2,19,2,14,"in Ausbildung",0,2,1,5,5.25,1,"1, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4411,28611,1,65,1,12,"Sonstiges",NA,1,2,4.8,3.75,2,NA,NA,NA,NA,NA,NA,NA,"6",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4414,78181,1,37,2,16,"Voll erwerbstätig",0,1,1,5.6,3.75,1,"2",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4416,95943,1,63,2,18,"Voll erwerbstätig",1,2,2,6.2,5.25,2,NA,NA,NA,NA,NA,NA,NA,"1, 3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4417,16943,1,45,1,20,"Voll erwerbstätig",0,2,1,5.6,5.75,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4418,12416,1,29,2,19,"in Ausbildung",0,2,2,4.4,4,2,NA,NA,NA,NA,NA,NA,NA,"5",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4419,70414,2,46,2,17,"Voll erwerbstätig",1,1,1,4.2,3.75,1,"1, 2, 3",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4420,19805,1,55,2,15,"Voll erwerbstätig",1,2,1,6,4,1,"1, 4",NA,5,"Risikoermittlung konnte seit 24 Stunden nicht aktualisiert werden",1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4424,93533,1,54,2,14,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,4,5,1,"2, 4",NA,2,NA,2,"6",NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4425,32451,2,50,2,22,"Voll erwerbstätig",1,2,1,4.6,5,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4426,91350,2,25,1,19,"in Ausbildung",0,2,1,4.8,4.25,1,"1, 2, 4, 5",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4427,90444,2,27,2,20,"in Ausbildung",0,1,2,4,4.25,2,NA,NA,NA,NA,NA,NA,NA,"1, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4428,50141,1,39,2,11,"in Ausbildung",0,2,2,4,NA,2,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
4430,94563,2,27,2,15,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,2,1,5,6.25,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
4434,71211,1,27,2,19,"Sonstiges",0,2,1,5.2,3.25,1,"1, 2, 4, 5",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4436,40262,2,55,2,16,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,5,5.25,1,"1, 2",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4437,60074,2,45,2,21,"Voll erwerbstätig",0,2,1,5.2,4.75,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4439,69794,1,38,2,13,"Sonstiges",0,2,2,2.6,3.25,2,NA,NA,NA,NA,NA,NA,NA,"8","benutze mein Smartphone nur zum telefonieren/smsen, gehe damit nie ins Internet und habe keine Apps installiert und möchte das auch nicht ändern",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","11b","A"
4442,71768,1,61,2,20,"Sonstiges",1,2,1,5.2,6.25,1,"1, 2, 3, 5",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4443,96493,1,49,1,14,"Voll erwerbstätig",1,2,1,3.4,6,1,"1, 2, 4, 5",NA,1,NA,2,"6",NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4449,3953,2,45,2,21,"Voll erwerbstätig",0,1,1,5.4,4.75,1,"3",NA,1,NA,2,"7","Vergessen, einzuschalten ",NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
4450,10110,1,36,2,19,"Nicht erwerbstätig",1,2,1,3.4,4.25,1,"",NA,2,NA,2,"2, 7","zu Hause ausgeschaltet wg. Akku",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4451,52737,2,34,1,19,"Voll erwerbstätig",0,2,1,6,5.5,1,"2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
4456,99480,1,68,2,40,"Nicht erwerbstätig",1,2,2,2.6,4.25,2,NA,NA,NA,NA,NA,NA,NA,"3, 8","versucht zu installieren, mein Note3 reicht nicht aus",1,TRUE,TRUE,FALSE,FALSE,FALSE,"","","1",""
